"id","tweet_id","retweet_count","tweet_created","tweet_location","text","airline","airline_sentiment"
3341,"5,68512847178646E+017",1,"2015-02-19 12:49:59 -0800","Brighton, UK","@united ""We like hearing from you."" So why haven't you replied to my tweet and/or email yet? https://t.co/caf2cx3gfi","United",-1
3342,"5,68511969335984E+017",0,"2015-02-19 12:46:30 -0800","Arlington Virginia","@united Rude grouchy agent at Dulles check-in just got my 19 hour trip off to a lousy start. He needs a nap or something.","United",-1
3344,"5,68509134276051E+017",0,"2015-02-19 12:35:14 -0800",,"@united thats because you didnt read my entire tweet. Wife's 12pm flight is now delayed to 6:30.  Thats 3 6+ hour flight delays in 2 weeks","United",-1
3345,"5,68508151852458E+017",0,"2015-02-19 12:31:20 -0800",,"@united As it always is. Helps to communicate to customers.","United",-1
3346,"5,68507977235366E+017",0,"2015-02-19 12:30:38 -0800","Oak Park, IL","@united I'm not as sure as you are. http://t.co/HSMpbSF4UF","United",-1
3347,"5,68506885130682E+017",0,"2015-02-19 12:26:18 -0800","Fort Wayne","@united how does that help me with my customers that I couldn't meet with (and subsequently lost)?","United",-1
3349,"5,68506752607498E+017",0,"2015-02-19 12:25:46 -0800",,"@united problem is on laptop not phone","United",-1
3355,"5,68503048961724E+017",0,"2015-02-19 12:11:03 -0800",,"@united too long for 140 characters","United",-1
3357,"5,68502194854613E+017",0,"2015-02-19 12:07:40 -0800",,"@united tried that already &amp; tried forgetting the wifi network connection. Still forces log in with incorrect email. Other suggestions?","United",-1
3362,"5,68494813655527E+017",0,"2015-02-19 11:38:20 -0800","Columbus, Ohio","@United does a great job of answering public messages. Direct private messages, not so much.","United",-1
3363,"5,68494749247779E+017",0,"2015-02-19 11:38:04 -0800","iPhone: 40.732048,-73.994102","@united I work in customer support- extremely saddened United won't waive change fee for flights I had to Cancelled Flight due to east coast storms.","United",-1
3364,"5,68493806414381E+017",0,"2015-02-19 11:34:20 -0800","Canmore","@united how's my refund coming along??","United",-1
3368,"5,68492898553102E+017",0,"2015-02-19 11:30:43 -0800",,"@united how do you log out of wifi in flight? Don't see any option and made typo when logging in. HELP!!","United",-1
3371,"5,68489967808328E+017",0,"2015-02-19 11:19:05 -0800",,"@united Just saying the truth. You don't even an email! #2015","United",-1
3372,"5,68487509958775E+017",0,"2015-02-19 11:09:19 -0800","Portland, OR","@united MR, she's on her way now, but thought id detail the extravaganza for you... #dobetter #please http://t.co/V8PVpHMtZc","United",-1
3375,"5,68484777336172E+017",1,"2015-02-19 10:58:27 -0800","PA","@united we followed the baggage rules on your website and was still charges $150. But only going one way","United",-1
3376,"5,6848460365842E+017",0,"2015-02-19 10:57:46 -0800","ny","@united I sent you a dm hours ago","United",-1
3377,"5,68484161356476E+017",0,"2015-02-19 10:56:00 -0800","Someplace saving something","@united Need to track lost luggage being shipped to me. Need ph # for human. Not automated 800-335-2247.","United",-1
3379,"5,68481989776564E+017",0,"2015-02-19 10:47:22 -0800","PA","@united no it weighed 45.5 and it was the only checked bag","United",-1
3382,"5,68476370130629E+017",1,"2015-02-19 10:25:03 -0800",,"@united your website was down all day yesterday- tried 3x put all info in&amp;didnt go thru- today the flight I bought went up!","United",-1
3383,"5,68475497275003E+017",0,"2015-02-19 10:21:34 -0800",,"@united you do realize my wife is waiting on a delayed flight at this very moment.  I'm not sure I understand your tweet.","United",-1
3384,"5,68475039680434E+017",0,"2015-02-19 10:19:45 -0800",,"@united I'm a minor and freaking out bc I might not make my connecting flight to Hawaii so yes I'm frustrated","United",-1
3385,"5,68474931207352E+017",0,"2015-02-19 10:19:20 -0800",,"@united so sorry. I ended up on US Air flight. Thank you though for getting back to me:)","United",1
3388,"5,68473140654789E+017",0,"2015-02-19 10:12:13 -0800","iPhone: 40.773155,-73.872490","@united even so, change could not be made  online- instructed to call an agent- maybe the syastem should allow agents 2 link passengers!","United",-1
3389,"5,68471651114811E+017",0,"2015-02-19 10:06:17 -0800","Los Angeles","@united Case ID 8544484","United",-1
3392,"5,6846958229538E+017",0,"2015-02-19 09:58:04 -0800",,"@united to DM you I have to follow you and I'm not doing that. Plus they're no more options. That's why I had to fly with you. #epicfail","United",-1
3393,"5,68468959663489E+017",0,"2015-02-19 09:55:36 -0800","Tulsa, OK","@United  great way to start my vacation with an on time departure! Looking forward to my global first class suite!","United",1
3396,"5,68468409471492E+017",0,"2015-02-19 09:53:25 -0800",,"@united Thank you for responding so promptly! I look forward to the 240 kms drive to the office to file a claim.","United",1
3397,"5,68468054306193E+017",0,"2015-02-19 09:52:00 -0800","Denver Colorado","@united that would be great","United",1
3399,"5,68466673990308E+017",0,"2015-02-19 09:46:31 -0800","São Paulo / Brasil","@united of the airplane otherwise they would call the Police, because the flight had to take off before 12h30am","United",-1
3401,"5,68466243210109E+017",0,"2015-02-19 09:44:48 -0800","São Paulo / Brasil","@united I was abused , threatened and forced to travel in a lower cabine (last seat) in yesterday's flight from Houston to Sao Paulo","United",-1
3402,"5,68465710629827E+017",0,"2015-02-19 09:42:41 -0800","Almere, The Netherlands","@united You're welcome.","United",1
3403,"5,6846407612228E+017",0,"2015-02-19 09:36:11 -0800",,"@united Contacted yesterday and was told that there's nothing they can do - they suggested I email for some compensation ??? cust service???","United",-1
3406,"5,68462632719491E+017",2,"2015-02-19 09:30:27 -0800",,"@united unfortunately, that doesn't help. Just an automated computer.","United",-1
3407,"5,68462402875863E+017",0,"2015-02-19 09:29:33 -0800","Walnut Creek, CA when I'm ther","@united flt 1583 EWR to SFO excellent service. Friendly flight attendants. made the 6AM flight a very good start to the day.","United",1
3408,"5,68462177415373E+017",0,"2015-02-19 09:28:39 -0800","France","@united Yes ! :D (Y) From @therealaviation on Instagram :)","United",1
3410,"5,68460680367645E+017",0,"2015-02-19 09:22:42 -0800",,"@united airlines delayed our flight on the way to Chicago and leaving Chicago. Next time @Delta it is.","United",-1
3411,"5,68460278662193E+017",0,"2015-02-19 09:21:06 -0800","Costa Mesa, CA","@united They inquire and then do nothing about it...pretend they’re interested. Responded to your DM and no response back...","United",-1
3413,"5,68458999798108E+017",0,"2015-02-19 09:16:01 -0800","New York City","@united I must stop my relationship with you. You've become greedy and heartless and our long term relationship is over","United",-1
3414,"5,68458813189198E+017",0,"2015-02-19 09:15:17 -0800","Chicago, Il","@united your customer service is lacking and you owe me a @GoPro camera. I also appreciate not being interrupted every time I speak Thanks","United",-1
3416,"5,68457810066801E+017",1,"2015-02-19 09:11:18 -0800","On a couch, with a computer.","@united Can i get a refund? I would like to book on a better airline.","United",-1
3417,"5,68457549973987E+017",0,"2015-02-19 09:10:16 -0800",,"@united whom can I call to discuss - as I was told that united has no phone contact with passengers  - this is absurd...","United",-1
3422,"5,68454607040606E+017",0,"2015-02-19 08:58:34 -0800",,"@united I guess that's not the busiest route, so based on traffic/fuel costs, regional jet is the decision, but still not great 4 travelers.","United",-1
3423,"5,68454386617356E+017",1,"2015-02-19 08:57:41 -0800",,"@united Flight delayed 40 minutes in ORD because plane didn’t have all the food. That should be fixed in the future. It’s a dumb delay.","United",-1
3425,"5,68450642085171E+017",0,"2015-02-19 08:42:49 -0800",,"@united need to chat with an actual human ASAP!","United",-1
3427,"5,68450262706168E+017",0,"2015-02-19 08:41:18 -0800","Los Angeles, CA","@united I got an email saying ""changes to my MileagePlus account are confirmed"" but I didn't make any changes. Help?","United",-1
3429,"5,68450017649779E+017",0,"2015-02-19 08:40:20 -0800","Texas","@united Joni did a great job on flight 5653 to LAX. Thanks for a great flight.","United",1
3430,"5,68449164951953E+017",0,"2015-02-19 08:36:56 -0800","New York, NY","@united So far so good. Just stepped down in Denver. Next Stop Portland!","United",1
3431,"5,6844690652495E+017",0,"2015-02-19 08:27:58 -0800",,"@united 3/10 disappointed in the service. Will be missing my connection after over an hour delay + cramped seats. At least their app is good","United",-1
3432,"5,68444328873468E+017",0,"2015-02-19 08:17:43 -0800","PA","@united what a joke. Hang up on customers!!","United",-1
3433,"5,68444042851324E+017",0,"2015-02-19 08:16:35 -0800","PA","@united Over charged me one way for baggage.find out others leaving Pittsburgh with same equipment weren't charged Just hung up on me!!","United",-1
3436,"5,68441679503495E+017",0,"2015-02-19 08:07:12 -0800",,"@united flight attendant regains karma by giving big sweaty dad cold water. Guy was running &amp; carrying his daughter.  Last one onboard.","United",1
3437,"5,68438982301917E+017",0,"2015-02-19 07:56:29 -0800","Washington DC Metro Area","@united really hoping to get some help here.  On my 5th attempt to get a resolution, and lost count of transfers.  help please! #mileageplus","United",-1
3441,"5,68437324587012E+017",0,"2015-02-19 07:49:53 -0800","San Francisco, CA","@united can you help from there? UA4935 can't take off without missing galley cart that no one can find. Pax all seated for last hour.","United",-1
3444,"5,68435290722976E+017",0,"2015-02-19 07:41:48 -0800","New York, NY","@united That doesn’t make any sense. I’ve been 1K for over 5 years, and you’re making it harder to keep me loyal.","United",-1
3446,"5,68434065067491E+017",0,"2015-02-19 07:36:56 -0800","Portland, OR","@united I need you to get my cousin to PDX, she's on 2 days of travel now and we've had to hire other sitters til she arrives, thx for that","United",-1
3447,"5,68433759919452E+017",0,"2015-02-19 07:35:44 -0800","Houston, Tx & Old Bridge, NJ ","@united Keep the flights cheap and early/on time and you are good. Flew @AmericanAir  and Cancelled Flightled my flight 4 times last month. United&gt;","United",1
3448,"5,68433610765816E+017",0,"2015-02-19 07:35:08 -0800","Connecticut","@united the Premier desk was able to rebook me with our friends at @AmericanAir. Only problem is now I have to pay for a checked bag :/","United",-1
3454,"5,68431007654924E+017",0,"2015-02-19 07:24:47 -0800","Los Angeles, CA","@united I know I can see that too but now estimated time of dep. is 10am. I don't understand why there wasn't a better estimate 3 hrs ago","United",-1
3458,"5,68425564282999E+017",0,"2015-02-19 07:03:10 -0800","Connecticut","@united I'll be calling soon but going tomorrow like it shows on the app is not a good option","United",-1
3459,"5,68424596657078E+017",0,"2015-02-19 06:59:19 -0800","New York City (Silicon Alley)","@united I’ve filled out the form twice. No email. I have a lost item code. Can you verify it was received?","United",-1
3461,"5,68424307031806E+017",0,"2015-02-19 06:58:10 -0800","Bangalore","@united that's what I have been told. But refund doesn't really makeup for the inconvenience caused and the missed meeting... Does it?","United",-1
3465,"5,68419711521841E+017",0,"2015-02-19 06:39:54 -0800",,"@united - watched the entire #UNCvsDUKE game on the Tarmac before Cancelled Flighting my flight because crew timed out, right before my 4hr flight....","United",-1
3468,"5,68417151176061E+017",0,"2015-02-19 06:29:44 -0800",,"@united - vacation days: relevant, Ritz in PR for the night: $700, losing a day to idiots and sleeping at the Newark ramada; #priceless","United",-1
3469,"5,68416493446271E+017",0,"2015-02-19 06:27:07 -0800",,"@united - That time when I spent a night trying to sleep in a toddler bed at the airport Ramada without my luggage you kidnapped #furious","United",-1
3472,"5,68412555045179E+017",0,"2015-02-19 06:11:28 -0800","California","@united sure... You've been saying that for as long as I've been tweeting about your obsolete fleet.  Promises are free.","United",-1
3476,"5,68408759019524E+017",0,"2015-02-19 05:56:23 -0800","Rosenberg, Texas","@united i will never be flying with #UnitedAirlines ever again. $285 for checked bags? All under 50lbs? #angrycustomer #unitedairlinessuck","United",-1
3477,"5,68408653562294E+017",0,"2015-02-19 05:55:58 -0800","New York, NY","@united Thanks JT","United",1
3479,"5,68405095060099E+017",0,"2015-02-19 05:41:49 -0800","Brooklyn, NY","@united Thank you! Off to LA to do something very special.","United",1
3480,"5,68401790250701E+017",0,"2015-02-19 05:28:41 -0800",,"@united The flight turned around for mechanical reasons on 1/30/15.  Never to fly United again as they don't check their planes properly.","United",-1
3481,"5,68399913358221E+017",0,"2015-02-19 05:21:14 -0800",,"@united Is it customary to upgrade a flight attendant in uniform vs passengers? One is in 1B on flt 1020 now to IAH","United",-1
3483,"5,68396205270692E+017",0,"2015-02-19 05:06:30 -0800","Jersey City, NJ","@united UA1740. 4.5 hr mechanical delay all I get is $50 voucher? Will tweet when I book next trip not on UA.","United",-1
